address_full,city,country,brand,extras,lat,lon,day_opening_status,phone,ref,post_code,name,state,website
"Keel Point, Dundrum, County Down, BT33 0LW",County Down,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.234,-5.8636,PARTIALLY_OPEN,+442843751467,543,BT33 0LW,Murlough National Nature Reserve,,https://www.nationaltrust.org.uk/visit/northern-ireland/murlough-national-nature-reserve
"Brasted Chart, Kent, TN16 1QG",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.248285,0.101976,,+441732868381,6075,TN16 1QG,Toys Hill,,https://www.nationaltrust.org.uk/visit/kent/toys-hill
"Waterfall Road, Gleno, County Antrim, BT40 3LE",County Antrim,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.799617,-5.832079,FULLY_OPEN,+442890647787,6114,BT40 3LE,Glenoe,,https://www.nationaltrust.org.uk/visit/northern-ireland/glenoe
"49 Main Street, Strabane, County Tyrone, BT82 8AU",County Tyrone,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.82549,-7.463395,CLOSED,+442886748210,149,BT82 8AU,Gray's Printing Press,,https://www.nationaltrust.org.uk/visit/northern-ireland/grays-printing-press
"Chatterton Close, Bury, BL8 4NZ",Bury,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.663547,-2.355444,FULLY_OPEN,+441706825937,900042,BL8 4NZ,Holcombe Moor and Stubbins Estate,,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/holcombe-moor-and-stubbins-estate
"24 Cheyne Row, Chelsea, London, SW3 5HL",London,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.484326,-0.170021,CLOSED,+442073525108,64,SW3 5HL,Carlyle's House,,https://www.nationaltrust.org.uk/visit/london/carlyles-house
"Cushendun, County Antrim, BT44 0PH",County Antrim,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",55.12805,-6.04349,FULLY_OPEN,+442870848728,6213,BT44 0PH,Cushendun,,https://www.nationaltrust.org.uk/visit/northern-ireland/cushendun
"The George Inn Yard, 77 Borough High Street, Southwark, London, SE1 1NH",London,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.503799,-0.08904,,+442074072056,139,SE1 1NH,George Inn,,https://www.nationaltrust.org.uk/visit/london/george-inn
"Ulverscroft, Copt Oak, near Loughborough, Leicestershire",near Loughborough,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.701401,-1.27259,,+441332863822,344,,Ulverscroft Nature Reserve,,https://www.nationaltrust.org.uk/visit/leicestershire-northamptonshire/ulverscroft-nature-reserve
"Darrow Green Road, Denton, Harleston, Norfolk, IP20 0AY",Norfolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.455557,1.33221613,FULLY_OPEN,,6210,IP20 0AY,Darrow Wood,,https://www.nationaltrust.org.uk/visit/norfolk/darrow-wood
"Chester Road, Penshaw, Tyne & Wear, DH4 7NJ",Tyne & Wear,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.883243,-1.48092,FULLY_OPEN,+441914166879,6130,DH4 7NJ,Penshaw Monument,,https://www.nationaltrust.org.uk/visit/north-east/penshaw-monument
"Woolton and Allerton, Liverpool",Woolton and Allerton,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.376751,-2.880458,CLOSED,+443442491895,2504,,The Beatles' Childhood Homes,,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/the-beatles-childhood-homes
"59 Rodney Street, Liverpool, Merseyside, L1 9ER",Merseyside,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.399843,-2.9737277,CLOSED,+441517096261,2505,L1 9ER,The Hardmans' House,,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/the-hardmans-house
"Washdale Lane, Oulton Heath, Near Stone, Staffordshire",Near Stone,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.927613,-2.150201,,+441889880160,5234,,Downs Banks,,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/downs-banks
"Craster, Alnwick, Northumberland, NE66 3TT",Northumberland,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",55.4911,-1.59632,,+441665576231,114,NE66 3TT,Dunstanburgh Castle,,https://www.nationaltrust.org.uk/visit/north-east/dunstanburgh-castle
"on Exmoor, near Minehead, Somerset",near Minehead,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.18288,-3.571351,FULLY_OPEN,+441643862452,6242,,Webber's Post,,https://www.nationaltrust.org.uk/visit/somerset/webbers-post
"Antrim Road, Templepatrick, County Antrim, BT39 0AH",County Antrim,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.706,-6.095,FULLY_OPEN,+442890647787,6117,BT39 0AH,Templetown Mausoleum,,https://www.nationaltrust.org.uk/visit/northern-ireland/templetown-mausoleum
"Martock, Somerset, TA12 6JL",Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.968954,-2.768038,CLOSED,+441935825015,334,TA12 6JL,"Treasurer's House, Martock",,https://www.nationaltrust.org.uk/visit/somerset/treasurers-house-martock
"38 West Street, Easton on the Hill, near Stamford, Northamptonshire, PE9 3LS",Northamptonshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.629364,-0.5095124,FULLY_OPEN,+441832205259,267,PE9 3LS,"Priest's House, Easton on the Hill",,https://www.nationaltrust.org.uk/visit/leicestershire-northamptonshire/priests-house-easton-on-the-hill
"Long Crendon Courthouse, Long Crendon, Aylesbury, Buckinghamshire, HP18 9AN",Buckinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.775002,-0.98567,CLOSED,+441280817156,210,HP18 9AN,Long Crendon Courthouse,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/long-crendon-courthouse
"Dorneywood, Dorney Wood Road, Burnham, Buckinghamshire, SL1 8PY",Buckinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.5546,-0.64688,,,109,SL1 8PY,Dorneywood Garden,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/dorneywood-garden
"Uffington, Oxfordshire, SN7 7UK",Oxfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.577465,-1.567032,FULLY_OPEN,+441793762209,5147,SN7 7UK,White Horse Hill,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/white-horse-hill
"Pinkneys Green, Pinkneys Drive, Maidenhead, Berkshire, SL6 6QD",Berkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.559538,-0.714663,,,6119,SL6 6QD,Maidenhead and Cookham Commons,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/maidenhead-and-cookham-commons
"1 Mill Street, Steventon, Abingdon, Oxfordshire, OX13 6SP",Oxfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.620098,-1.32658,CLOSED,+441793762209,271,OX13 6SP,Priory Cottage,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/priory-cottage
"Boarstall Duck Decoy, Boarstall, near Bicester, Buckinghamshire, HP18 9UX",Buckinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.828999,-1.09014,CLOSED,+441280817156,40,HP18 9UX,Boarstall Duck Decoy,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/boarstall-duck-decoy
"46 Great Victoria Street, Belfast, County Antrim, BT2 7BA",County Antrim,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.5947,-5.9342,FULLY_OPEN,+442890243187,102,BT2 7BA,The Crown Bar,,https://www.nationaltrust.org.uk/visit/northern-ireland/the-crown-bar
"The Square, Axbridge, Somerset, BS26 2AP",Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.2864,-2.82384,FULLY_OPEN,,190,BS26 2AP,King John's Hunting Lodge,,https://www.nationaltrust.org.uk/visit/somerset/king-johns-hunting-lodge
"Wellingtonia Avenue, Finchampstead, Wokingham, Berkshire, RG45 6AE",Berkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.364469,-0.8439893,FULLY_OPEN,+441784432891,900049,RG45 6AE,Simon's Wood and Finchampstead Ridges,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/simons-wood-and-finchampstead-ridges
"Oakamoor Road, Cheadle, Staffordshire, ST10 3AW",Staffordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.995079,-1.943121,,+441889880160,6104,ST10 3AW,Hawksmoor,,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/hawksmoor
"High Ham, Somerset, TA10 9DJ",Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.071268,-2.810663,,+441935823289,313,TA10 9DJ,Stembridge Tower Mill,,https://www.nationaltrust.org.uk/visit/somerset/stembridge-tower-mill
"North Street, Stoke-sub-Hamdon, Somerset, TA14 6QP",Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.953933,-2.750884,,+441935823289,314,TA14 6QP,Stoke-sub-Hamdon Priory,,https://www.nationaltrust.org.uk/visit/somerset/stoke-sub-hamdon-priory
"King's Head Passage, Market Square, Aylesbury, Buckinghamshire, HP20 2RW",Buckinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.8164723,-0.8135919,,+441296718812,186,HP20 2RW,King's Head,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/kings-head
"Victoria Road, Dodford, near Bromsgrove, Worcestershire, B61 9BU",Worcestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.354698,-2.10304,CLOSED,+441527821214,2588,B61 9BU,Rosedene,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/rosedene
"Dowles Brook, Bewdley, Worcestershire, DY12 2LX",Worcestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.386007,-2.351114,FULLY_OPEN,+441527821214,4529,DY12 2LX,Knowles Mill,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/knowles-mill
"Muchelney, Langport, Somerset, TA10 0DQ",Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.021042,-2.815183,CLOSED,+441458253771,268,TA10 0DQ,"Priest's House, Muchelney",,https://www.nationaltrust.org.uk/visit/somerset/priests-house-muchelney
"Market Hill, Buckingham, Buckinghamshire, MK18 1JX",Buckinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.000999,-0.98665,FULLY_OPEN,+441280817156,56,MK18 1JX,Buckingham Chantry Chapel,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/buckingham-chantry-chapel
"Watling Street, Wall, near Lichfield, Staffordshire, WS14 0AW",Staffordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.657001,-1.85605,PARTIALLY_OPEN,,351,WS14 0AW,Letocetum Roman Baths and Museum,,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/letocetum-roman-baths-and-museum
"Above Tickenham, Nr Clevedon, North Somerset, BS20",North Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.4479,-2.78711,FULLY_OPEN,+441179731645,5070,,Cadbury Camp,,https://www.nationaltrust.org.uk/visit/somerset/cadbury-camp
"East Witton, Leyburn, North Yorkshire, DL8 4SY",North Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.2668,-1.81933,,+441729830416,45,DL8 4SY,Braithwaite Hall,,https://www.nationaltrust.org.uk/visit/yorkshire/braithwaite-hall
"Kinwarton, near Alcester, Warwickshire, B49 6HB",Warwickshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.2232,-1.8495,FULLY_OPEN,+441789400777,188,B49 6HB,Kinwarton Dovecote,,https://www.nationaltrust.org.uk/visit/warwickshire/kinwarton-dovecote
"The Cliffs, Cheddar, Somerset, BS27 3QE",Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.28534,-2.764218,FULLY_OPEN,+441278751874,4512,BS27 3QE,Cheddar Gorge,,https://www.nationaltrust.org.uk/visit/somerset/cheddar-gorge
"Staindale, Dalby, Pickering, North Yorkshire, YO18 7LR",North Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.302502,-0.66015,FULLY_OPEN,+441915293161,51,YO18 7LR,"Bridestones, Crosscliff and Blakey Topping",,https://www.nationaltrust.org.uk/visit/yorkshire/bridestones-crosscliff-and-blakey-topping
County Antrim,,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",55.2289,-6.40669,FULLY_OPEN,+442870848728,5048,,White Park Bay,,https://www.nationaltrust.org.uk/visit/northern-ireland/white-park-bay
"Middle Littleton, Evesham, Worcestershire, WR11 8LN",Worcestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.1213,-1.88429,FULLY_OPEN,+441905371006,225,WR11 8LN,Middle Littleton Tithe Barn,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/middle-littleton-tithe-barn
"Monksthorpe, near Spilsby, Lincolnshire, PE23 5PP",Lincolnshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.164902,0.16874,FULLY_OPEN,+441754890102,657,PE23 5PP,Gunby Estate: Monksthorpe Chapel,,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/gunby-hall-estate-monksthorpe-chapel
"Peterston-super-Ely, Vale of Glamorgan, CF5 6LF",Vale of Glamorgan,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.47518,-3.32754,FULLY_OPEN,+441874625515,5098,CF5 6LF,Lanlay,,https://www.nationaltrust.org.uk/visit/wales/lanlay-meadows
"Bodyhorse Hill, Hinton Parva, Wiltshire, SN4 0DH",Wiltshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.540943,-1.672638,FULLY_OPEN,+441672539920,6110,SN4 0DH,"The Coombes, Hinton Parva",,https://www.nationaltrust.org.uk/visit/wiltshire/the-coombes-hinton-parva
"Bretforton, near Evesham, Worcestershire, WR11 7JE",Worcestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.090099,-1.86567,FULLY_OPEN,+441386831173,132,WR11 7JE,The Fleece Inn,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/the-fleece-inn
"Office base: Berrington Hall, near Leominster, Herefordshire, HR6 0DW",Herefordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.0353,-2.3505,FULLY_OPEN,+441568615721,2367,HR6 0DW,Herefordshire Countryside,,https://www.nationaltrust.org.uk/visit/worcestershire-herefordshire/herefordshire-countryside
